input_address,output_address,probability
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5e20605795816bcb682f827bee3567546249af2b,0.9987524747848511
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x93f5e9aa7f2e6cd47eca010508ebee68184c7735,0.9987320303916931
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xde33486dd1e32ce111964c15c3d9bd7118fe2f09,0.9987314343452454
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x713f6dabd647c865544c81085fdaaa45b363c5b2,0.9987278580665588
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x71305c67d4eb5bec9c91a91910107f11b48be32c,0.9987132549285889
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x70338ea4276b99558a18bb82850364220f80bafe,0.9987071752548218
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x472a53c3b2798f6b153c286040c7edcd9be85d2c,0.9987016916275024
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xba6f2174529173ffbc01a99da53070e31bc4b4a8,0.9986975193023682
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x35ffd22f9b09475d4f0000baa6f59e8374ce7d3a,0.9986843466758728
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x39b458d4755e3478c715c533aa28c2c9b7de44cf,0.9986706972122192
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x708b6b354fb7e8a2beab12fb391cfbe6a6a83085,0.9986623525619507
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x526abf4210c12eda0a214222b65b20481c881fe4,0.9986605644226074
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x70af1505c6f3cd79c0d33ce7496d4cb3f0daef8a,0.9986411929130554
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb9669d449927271dbf9dde2dffd7d460162b84f7,0.9986409544944763
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4e31c24c3a9a9a892aed57ab0b9b8359acc186ee,0.9986372590065002
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x71cf9224be043f57c00399aa807294af6fd0dd2e,0.9986227750778198
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd4908cec8974f9b1fac7f94cb9c8d04d2ce87e45,0.9986124038696289
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x160d18eb61a6303ae3ad48946cdb89d6ebaf5210,0.9986124038696289
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd84640998a3b2d4a76e6015b2f487087187611d4,0.9985962510108948
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb42ec399a1c78b053cdd041fd3578263286a1973,0.9985944628715515
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2684acac86bdfa0339d08c83870aa52526912e8d,0.9985823631286621
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd2c0ebcdd055c3419fbb1179877da726fd4771e0,0.9985758066177368
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x875dca675782add524d69f1957a9f12e3c55d601,0.9985716342926025
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x70502589143461e3c918a706cd1528e48738d82d,0.9985654950141907
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xbdc5bd366d62f6292b9901abfd8269bdc5c84d10,0.9985558390617371
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8b69d525c7b30c039d8317450a9cabecee618520,0.9985513091087341
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xcf03374ae1148dc3027b6ade6f8b231c52d8ea8f,0.9985451698303223
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xaec7d224d894966a69b4b718fad600fded38dd12,0.9985402822494507
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4d91838268f6d6d4e590e8fd2a001cd91c32e7a4,0.9985325336456299
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x690615dedcbe40f12ee8d0854032ed9dbe0752eb,0.9985270500183105
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xce1dcf34d7aa7be458cc2934e7ce1833a5f95cb6,0.9985231757164001
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x37329a87d55483b991b7580cc11b42e483a2b4db,0.9985219836235046
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd2f8170f3ff8cd08424afaf87511e1bd9c5dd2c4,0.9985103011131287
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1a1be05c22af184fd72bf7a4d6c67ca8ee98e480,0.9985024929046631
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x708231c8b48fa6526d77ca3ef914c4e484682fec,0.9984917640686035
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4f278cab0910424556d8959e9bd98ab6f4caa0dd,0.998489499092102
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7009ef909ffd8ae0a7a3602299f70857cde62aae,0.9984622001647949
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x71d0b2316d0a2f59d0c75034aecb3cfa578e17e1,0.9984588623046875
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x72cc7a60df3963bb056721a44ac7581b70f0601e,0.9984571933746338
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0d32444f4618f9ff2e9c44e64d4883331aa30cd4,0.9984567165374756
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5213843e70ec2fac88faeb9f755614eabe747d27,0.9984489679336548
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xaa1883574ad12f4172f5bee48871d244dca35029,0.9984436631202698
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x753567678aefc89fa79cc28ba1ff7355b7954dc5,0.9984291195869446
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5c2f2adf56544bb8cc08798b9262d3fef5b6c03d,0.9984267950057983
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf2643ed961dbcc161fd6a98c98d12a7c3d23f656,0.9984051585197449
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x627020250b5272fae6379d32858c06ca04aeab4a,0.9983786344528198
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x64de7e3f9ac3aa984b5da613d6f5f28aedbb8baa,0.9983750581741333
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4d4fd4c6c49faf73e0e048b42f00654d94fae6de,0.9983695149421692
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4ab2719716130af9a6badb19a8c0460aaa4b98e5,0.9983530044555664
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xdae3068608937afc41681439ca0f453ead0ad2ac,0.9983435869216919
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf38e161a9179df54f2eef04db441d6e57fc79d99,0.998339056968689
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe903b4aa7445284af10c1b31a4b76de5076294b7,0.9983345866203308
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7eded8876cc35fb52d898ff8a1ee623128c63760,0.9983249306678772
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd5a8d5f133505e0a2317b9e1660adb76c4a2cf0a,0.9983230233192444
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xbc63e4cbef337ed598142863e730ab41f8befa61,0.9983199238777161
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb844e690eeff8142ce9787b80199977b1de67eee,0.9983137845993042
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf4325ab8e185209a1277ed4305bc6e858ca3f7ac,0.9983116388320923
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xca5ade39d32d901cba85a1e805e9d169960b156d,0.9983017444610596
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd99e614479b3f437e64e5d518b4bd722141cdcc2,0.9983007311820984
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf4c950419603f8a1f81bc570df5806f3562f8e4d,0.9982838034629822
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7152dc0ea3442a0f668aa1c4a6f7135d6e30f81e,0.998281717300415
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xec2967f54a2af03761e8482dced2c58b03c56c83,0.9982665181159973
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x33eb1182d3d91f9bd98b2d921c8defc947852a37,0.9982661604881287
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6eb883012ca04d4b127357f143621dc3e375adee,0.998262345790863
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x33a1786ad7d390899207357eea513aa658a57fb0,0.9982615113258362
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb0d6803ab0c9fd9b343014b2e27264cfa28aa002,0.9982550740242004
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc59fe205b51bcd19aee4a58edae78495d1186cd8,0.9982547163963318
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x00bc5e742694eb3a574423cd96f9962965efa3df,0.9982155561447144
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x142e44e16561b50b991b530f4de97db9e41251fb,0.9982109069824219
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3283081ad83b41a0473da444aab1ea07955ace09,0.9982059001922607
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe06d6c9d753a74be632dba504328c98523e7001b,0.998195230960846
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9b88f93341344ca9d22fbac3475452a61fe13f8c,0.9981820583343506
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x710c482890e89f8041acb68e8e1a6136d9619e82,0.9981802701950073
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf2b7580a10709b261313d4fa81fa687582091a31,0.9981499910354614
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1fb545b3c0769d5f8dd10f7a723341ccfdf0fffc,0.9981484413146973
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xaad2d9464eefc29e43366ba83cfc7c3d58582d41,0.9981452226638794
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x56464792ebf39b78524daf8cd0f09bb373597670,0.9981399774551392
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9c8599c349c443e006b8a80d6b5e67f87bf1105e,0.9981389045715332
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xa1a79dee5b45d5a18411753beeb72d920ad2a59a,0.9981330037117004
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xef2842cb2fdb06b71cc965075d7d9a7ea3e5d83e,0.998128354549408
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb916e4249edae20334c50cf069488a5d0f87fa0a,0.9981252551078796
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xa165a4ed57a4a829a66b1a58752072a3ef41c6b8,0.9981213212013245
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf4134146af2d511dd5ea8cdb1c4ac88c57d60404,0.9981138706207275
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x66de1dc4541e5e0ff54c3d9501ccf0da36e18390,0.9981117248535156
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe28a24ce2f3bbbd0020cfcfbc1e011dd025d5d25,0.9981098175048828
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x70ba7a4a642a7455837bd7bce536459b6e58b93b,0.9981003403663635
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x21d8085e8b9a72fcc541cee08ff166d7c6471b55,0.9980934262275696
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc4bfd99d4acaa9aea55051519c93facaaae79853,0.9980883002281189
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8a685185f9143ffbbd562f635e35f4a5de3f7ee3,0.9980875849723816
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5fa65ebd0720aa6068fd0177048ee94d159c3451,0.9980802536010742
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2aa5cd75f2165c4c03792898459635b2fc3c2361,0.998078465461731
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x137ce22ea87b52607d2b8d5a95fd9fe1e24b3485,0.9980727434158325
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x90177d7d49def5a18ba392fa02c59d8e8a5e7b74,0.9980717897415161
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8284bb14dab92100d75a8ed2b5bba1937d7df09c,0.9980701804161072
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x90386d5f74c472cc59b9ef3a33b3e81835aa0a69,0.9980692267417908
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0.9980656504631042
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x34c73b1d232b81a523c8ee140cd4451b3981bec1,0.9980631470680237
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb6b46a7c07c3876de1f1832a06c7d2c010bea310,0.9980621933937073
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xebca13b30d04f138e6c3ce6deea84f822bea604d,0.9980611205101013
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6fc04f2eb59e12d034c62fd3d4f557ade9723d15,0.9980504512786865
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb24754be79281553dc1adc160ddf5cd9b74361a4,0.9980402588844299
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb7273d5cb7fb0d2666ffcdbc0cbb417fcacb2d01,0.9980326294898987
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1f5364a319e35db0659ea01207bc1fbaa7da32ce,0.9980323910713196
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x48b1f759950a8494694518e7c47c5a7374fa3dc6,0.9980313181877136
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe21cf851a6031127ad4b983b37eb955417e4ccf6,0.9980260133743286
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x570c2c298af09eae21ce5d71174f8b64197f7532,0.9980237483978271
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2e411884852ba84cc2dbf21c1521850a77b9383c,0.9980199337005615
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9560fc8ba1bc0166d51040cf9beec13ffc8ad7da,0.9980169534683228
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8d2034ed1cbf89c7d15b173bd6b4082e8b4e1248,0.9980157613754272
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x42c0f17c8c9ce30a8c46d8ecd209c9f5553674d4,0.9980112314224243
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2f8568948b53b14834010e6a751cf7f744220164,0.9980091452598572
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x14fe8daef85c9bb737a57f08567cba4a514204c9,0.998001754283905
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2c84e30f04fd51840b3c6b28bcc3c83170ba2b0b,0.9979937076568604
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0197b81bb4dd784d2ebb37865cfe94e3e958863b,0.9979928731918335
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd2d39edbb74a5e5b43cf3b99814994042c167f97,0.9979887008666992
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb665ef472a4adb6b1aa6ca44f092278aab79bee5,0.9979792237281799
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xdaf990a6debfeeeb243b6289f4397f310cf92870,0.9979650974273682
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0454114936286e3f4727804554fabdfb406eb228,0.9979498982429504
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0016338abcb6bfa6d355adc207c5d2d42acb5e42,0.9979274272918701
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x470280a2b06558577a097aa4839d9b5408ba3e2b,0.9979197382926941
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x045d5a08618a3af9c9afd2d91de61ad1bea2a476,0.9978955984115601
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1a4aecc7675ea25af824f4ff3800b9b5ba215f90,0.9978944659233093
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x822771fca9c05310dadaa5f4c14feebeb762c50c,0.9978938698768616
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4cd5b2601ad4bbeb8c1c28a4d8da086b883be6bc,0.9978919625282288
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x38d8c37342a050b7a8c0c72dbdfb5083d6f19716,0.9978901743888855
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0c59a307e5af01d823db6633daac0a4f8e398c0e,0.9978836178779602
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x48d87e9a03ed1dc9b03324c42d20e2a866d46077,0.997879147529602
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1fefe8134d8646e782ec3d1804b798d0fa57e142,0.997875452041626
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xee6259c7752205b0e334612aebc432f6fb5488fa,0.9978736639022827
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x677738050b4cc7dbc6ce5c1072cebfa212e79d1a,0.9978703260421753
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x616409e0114d588cd39b8a1e0101b54c55af5c82,0.997869610786438
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x70fb6e9a2e8dcfc5a00dd3be97e889335affc1d2,0.9978479146957397
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x52cbd35837f8a0fe10ae106cc749582731f9829d,0.9978477954864502
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd7dcbf138ad0b16a7b6a5f9e82a3461c4a011dbb,0.9978460073471069
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2594645bc85f8b11bd560a8628a0e12a6d3d7c7d,0.9978448152542114
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2fe8244d5a4e8b8ec7717126c553197bb5fec372,0.9978405237197876
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0074506cf5abad4072612a1773abde1a348b7fb1,0.9978399276733398
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x09ebba71aae6364342fee5998c5bc2c639e7a284,0.9978390336036682
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xfa264790f6a4d2b22e5bf37e86de1cbb4eb81dd0,0.997825026512146
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x44bb8ef1c9777800c532c134176b7cdac5b22357,0.99782395362854
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x64ca44d371aa20777d8e6ed8fe2225e04bdeefc1,0.9978206157684326
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf645bd995e5b76808bbf80b8a54943ae230a8135,0.9978088736534119
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x964606e5d74cd827077f94c5bab46b7c82c7cad9,0.9977738261222839
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8208b08817cb50e6ea95edf3dcf7cf7be5c08979,0.9977637529373169
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x21682a99d2a9100305d560245b003a25e3b291af,0.9977460503578186
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x41aa76f8ae9482517d4518b0add3b357711f7393,0.9977298378944397
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x428cf082d321d435ff0e1f8a994e01f976f19c11,0.9977219700813293
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8abc0a974ab5ca743097ec044483da65d680e069,0.997718334197998
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x52143043bb490dc8c755292d7276f74cda30cfca,0.9977169036865234
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xfd9496b5741eb034c8bee20ac183f6009a2b67dd,0.9977139234542847
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xfc854d18baba1c8fdaa23b6c9ba600ba85190b47,0.9976977705955505
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x958cb4eca9420a6686d45bbb64467ddd70b971e5,0.9976902008056641
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x20cc68a20636a0bc358a4a41ac4a9c50e54d691e,0.9976686835289001
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7fae08390328d1f65a8f55cc9f119ee4d814ac4f,0.9976528286933899
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x538c961e7d10a95e7cc684b3e01c312d9230d378,0.9976517558097839
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3cf759efa60a469e33c0df3e1de78c2db423715b,0.997650682926178
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xb9a24619544c7b8db8ed2209c489823ae8c73a46,0.9976443648338318
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3e7737a0ae41d24ec0b30c6f1cfca0b91ef681a5,0.9976401329040527
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x5b3666319f0281fcb648dbc64ad5f6db95030129,0.9976341724395752
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0fa096c106470c4accb25baaff93ad71e7bdc3b1,0.9976295232772827
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6b04540a0321d7437fbf67e84340a95a85c35e3d,0.9976281523704529
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0cae66d2da37ba446e56a8fcff52acacafc7b75a,0.9976202845573425
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3275226b94d2e250aed664646bcd9e06d5b2a12a,0.997620165348053
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd4e19c0e8d09484f589f093ea8a93c34085f36e9,0.9976194500923157
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd4d4d6b92c2914825704086c5a6091c5815983bc,0.9976162910461426
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x939cb72664ed41d10d7af7a01edb5d271f6a2095,0.9976149797439575
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1a2d2c4a89a095516e400df06ba6d6cc0f3e2b49,0.9975939393043518
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x073099ff9b6820b3496e4b4dcba0a32b322b03e7,0.9975835084915161
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x07928df8dc74d4cc84193869387bee2fd419b135,0.9975612163543701
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x50b9b1854b02a44c81ca0315a17cfb287aa39a3a,0.9975576400756836
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6ffd5415daa9525db1db0111879c793685b6ed4a,0.9975541234016418
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x06493bad380575bfaa4617810cfff4f885e64d92,0.997545063495636
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x0b92d1a5108f874dc413a6cbe6196f9006d53838,0.9975428581237793
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x88b4ef19dc95260a445141c3187e7e5066c1e6ab,0.9975417852401733
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf5b7f7685968568d77ecb317fc862b261efc2dec,0.997533917427063
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xda7cc4ed72684d53ccc1062e01b5fbfba614a876,0.997526228427887
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8f2f2d48654e26b27207f57e19b25f22ca3d1a03,0.9974879026412964
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x639a10d80c1018a95215395315c1957e9dc123d3,0.9974851608276367
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xee37c87c6861c9b820615f589797941f654ecd09,0.9974825978279114
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x454a6678aa477a33ee3afdeb4cae28aa8f641a09,0.9974798560142517
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9af731aa24f1aadc69ca0ffb88ef2cde22aa02af,0.9974728226661682
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4a588ae116890a76954163f54e013db5750e7847,0.9974657297134399
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x494939bca18beef7159d4e0e5c07a421e88c3a07,0.9974647760391235
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9d9a3927c8d07ccac0b94f112da1ab9cf02fd608,0.9974443912506104
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xc02635b80576c2ca59227d52e9975392df23d434,0.9974294304847717
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x9ee02740a92cc5a61629c631b635818afe285e4e,0.9974251985549927
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xd016223258584c8867ba68df4f0115f6a09456fe,0.9974192380905151
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3049d44987ce2a63f584ae559b071265cc6b68a5,0.9974187612533569
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe4711f946cb9a9a302ffdfb39bb78b73334fd61e,0.9974180459976196
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x450691b25aa43c7668eb80851e258d0218697667,0.9974174499511719
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x8a54456a5f215b48babe848cac553c130bfaa8b7,0.997407853603363
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3a689d221b99c95973f101c4441a00587c70cb0e,0.9973931312561035
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x2f08f5507a7ae4b2276eceac0de9b0789af2737e,0.9973832964897156
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x4f62db8253bd969f432f010a7d27c2c48b419e93,0.9973806738853455
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xe11eb975c57de5d25ee6b2f28c4a695b1cad7dc6,0.9973740577697754
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf591a423a8a23bde38d7c60d8429b38c98b3ca46,0.997372031211853
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x07ebb7978e5f752d1af50133d677b4ae84474d01,0.9973710775375366
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x588d6704cd0dc22faf03be7636db3e337ac9b109,0.9973663687705994
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x00af4531d19cf4a1a7ea02d3be3e14669829fd03,0.9973614811897278
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3fa9c342bc42f4e29619cd158d384b220e41f0ec,0.9973560571670532
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x70a85f686b0031a20d9625434a6cda6244795a9a,0.9973483085632324
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xf32e77888fdc6e52e27bce1c5999dc1ca970a8bf,0.9973414540290833
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x6c158f7855795b9435e85be79bf64b7788a5ebcd,0.9973359704017639
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x3f9f03b21ec322b24d0b91c58725b5a5aedee07a,0.9973356127738953
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x1ff41b4d3db633f91cfa29d4bf8cff8903edefe2,0.997331976890564
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x7f5f094c321a49ac7650153734ae79c88fd8db85,0.997329592704773
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0x66a7260d9cb5517ea087188b6323f9bc6bcc92a5,0.9973205924034119
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0xda56ba73f8104208ccc54907a042fb206b3c0dc1,0.997318685054779
